form_id,side,doc_hash,token_position,char_start,char_end,snippet_status,snippet_error_code,snippet_start,snippet_end,snippet_text,snippet_preview_single_line,form_reference_count,form_evaluated_count,witness_ordinal_in_form
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,87,504,508,present,,384,628,"on acting on behalf of the public
official:
(A) If the request is made in person,
presentation of an agency identifica-
tion badge, other official credentials,
or other proof of government status;
(B) If the request is in writing, the
request i","on acting on behalf of the public ⏎ official: ⏎ (A) If the request is made in person, ⏎ presentation of an agency identifica- ⏎ tion badge, other official credentials, ⏎ or other proof of government status; ⏎ (B) If the request is in writing, the ⏎ request i",16,16,0
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,457,2672,2676,present,,2552,2796,"nti-
ty, and of the individual’s rights and
the covered entity’s legal duties with
respect to protected health informa-
tion.
(2) Notice requirements for covered enti-
ties creating or maintaining records sub-
ject to 42 U.S.C. 290dd-2. As prov","nti- ⏎ ty, and of the individual’s rights and ⏎ the covered entity’s legal duties with ⏎ respect to protected health informa- ⏎ tion. ⏎ (2) Notice requirements for covered enti- ⏎ ties creating or maintaining records sub- ⏎ ject to 42 U.S.C. 290dd-2. As prov",16,16,1
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,650,3759,3763,present,,3639,3883,"an in-
surance contract with a health insur-
ance issuer or HMO, and that creates
or receives protected health informa-
tion in addition to summary health in-
formation as defined in § 164.504(a) or
information on whether the individual
is part","an in- ⏎ surance contract with a health insur- ⏎ ance issuer or HMO, and that creates ⏎ or receives protected health informa- ⏎ tion in addition to summary health in- ⏎ formation as defined in § 164.504(a) or ⏎ information on whether the individual ⏎ is part",16,16,2
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,703,4059,4063,present,,3939,4183," has
disenrolled from a health insurance
issuer or HMO offered by the plan,
must:
(A) Maintain a notice under this sec-
tion; and
(B) Provide such notice upon request
to any person. The provisions of para-
graph (c)(1) of this section do not ap"," has ⏎ disenrolled from a health insurance ⏎ issuer or HMO offered by the plan, ⏎ must: ⏎ (A) Maintain a notice under this sec- ⏎ tion; and ⏎ (B) Provide such notice upon request ⏎ to any person. The provisions of para- ⏎ graph (c)(1) of this section do not ap",16,16,3
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1895,11050,11054,present,,10930,11174,"tain:
(A) A statement that the covered en-
tity is required by law to maintain the
privacy of protected health informa-
tion, to provide individuals with notice
of its legal duties and privacy prac-
tices, and to notify affected individuals
fol","tain: ⏎ (A) A statement that the covered en- ⏎ tity is required by law to maintain the ⏎ privacy of protected health informa- ⏎ tion, to provide individuals with notice ⏎ of its legal duties and privacy prac- ⏎ tices, and to notify affected individuals ⏎ fol",16,16,4
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2417,14023,14027,present,,13903,14147,".
(c) Implementation specifications: Pro-
vision of notice. A covered entity must
make the notice required by this sec-
tion available on request to any person
and to individuals as specified in para-
graphs (c)(1) through (c)(3) of this sec-
t",. ⏎ (c) Implementation specifications: Pro- ⏎ vision of notice. A covered entity must ⏎ make the notice required by this sec- ⏎ tion available on request to any person ⏎ and to individuals as specified in para- ⏎ graphs (c)(1) through (c)(3) of this sec- ⏎ t,16,16,5
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2440,14146,14150,present,,14026,14270,"n available on request to any person
and to individuals as specified in para-
graphs (c)(1) through (c)(3) of this sec-
tion, as applicable.
(1) Specific requirements for health
plans. (i) A health plan must provide
the notice:
(A) No later tha","n available on request to any person ⏎ and to individuals as specified in para- ⏎ graphs (c)(1) through (c)(3) of this sec- ⏎ tion, as applicable. ⏎ (1) Specific requirements for health ⏎ plans. (i) A health plan must provide ⏎ the notice: ⏎ (A) No later tha",16,16,6
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2585,14960,14964,present,,14840,15084,"dents.
(iv) If a health plan has more than
one notice, it satisfies the require-
ments of paragraph (c)(1) of this sec-
tion by providing the notice that is rel-
evant to the individual or other person
requesting the notice.
(v) If there is a m","dents. ⏎ (iv) If a health plan has more than ⏎ one notice, it satisfies the require- ⏎ ments of paragraph (c)(1) of this sec- ⏎ tion by providing the notice that is rel- ⏎ evant to the individual or other person ⏎ requesting the notice. ⏎ (v) If there is a m",16,16,7
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2723,15698,15702,present,,15578,15822,"t
its notice on a web site pursuant to
paragraph (c)(3)(i) of this section must
provide the revised notice, or informa-
tion about the material change and
how to obtain the revised notice, to in-
dividuals then covered by the plan
within 60 day","t ⏎ its notice on a web site pursuant to ⏎ paragraph (c)(3)(i) of this section must ⏎ provide the revised notice, or informa- ⏎ tion about the material change and ⏎ how to obtain the revised notice, to in- ⏎ dividuals then covered by the plan ⏎ within 60 day",16,16,8
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2820,16287,16291,present,,16167,16411,"ch indi-
vidual after the compliance date for
the covered health care provider; or
(B) In an emergency treatment situa-
tion, as soon as reasonably practicable
after the emergency treatment situa-
tion.
(ii) Except in an emergency treat-
ment s","ch indi- ⏎ vidual after the compliance date for ⏎ the covered health care provider; or ⏎ (B) In an emergency treatment situa- ⏎ tion, as soon as reasonably practicable ⏎ after the emergency treatment situa- ⏎ tion. ⏎ (ii) Except in an emergency treat- ⏎ ment s",16,16,9
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2831,16364,16368,present,,16244,16488,"r; or
(B) In an emergency treatment situa-
tion, as soon as reasonably practicable
after the emergency treatment situa-
tion.
(ii) Except in an emergency treat-
ment situation, make a good faith ef-
fort to obtain a written acknowledg-
ment of ","r; or ⏎ (B) In an emergency treatment situa- ⏎ tion, as soon as reasonably practicable ⏎ after the emergency treatment situa- ⏎ tion. ⏎ (ii) Except in an emergency treat- ⏎ ment situation, make a good faith ef- ⏎ fort to obtain a written acknowledg- ⏎ ment of ",16,16,10
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3027,17504,17508,present,,17384,17628,"3) Specific requirements for electronic
notice. (i) A covered entity that main-
tains a web site that provides informa-
tion about the covered entity’s cus-
tomer services or benefits must promi-
nently post its notice on the web site
and make ",3) Specific requirements for electronic ⏎ notice. (i) A covered entity that main- ⏎ tains a web site that provides informa- ⏎ tion about the covered entity’s cus- ⏎ tomer services or benefits must promi- ⏎ nently post its notice on the web site ⏎ and make ,16,16,11
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3207,18571,18575,present,,18451,18695,"usly in response to the individual’s
first request for service. The require-
ments in paragraph (c)(2)(ii) of this sec-
tion apply to electronic notice.
(iv) The individual who is the recipi-
ent of electronic notice retains the
right to obtain",usly in response to the individual’s ⏎ first request for service. The require- ⏎ ments in paragraph (c)(2)(ii) of this sec- ⏎ tion apply to electronic notice. ⏎ (iv) The individual who is the recipi- ⏎ ent of electronic notice retains the ⏎ right to obtain,16,16,12
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3313,19219,19223,present,,19099,19343,"notice with respect to protected health
information created or received by the
covered entity as part of its participa-
tion in the organized health care ar-
rangement;
(2) The joint notice meets the imple-
mentation specifications in paragraph",notice with respect to protected health ⏎ information created or received by the ⏎ covered entity as part of its participa- ⏎ tion in the organized health care ar- ⏎ rangement; ⏎ (2) The joint notice meets the imple- ⏎ mentation specifications in paragraph,16,16,13
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3478,20270,20274,present,,20150,20394,"no-
tice to individuals in accordance with
the applicable implementation speci-
fications of paragraph (c) of this sec-
tion. Provision of the joint notice to an
individual by any one of the covered
entities included in the joint notice
will sa",no- ⏎ tice to individuals in accordance with ⏎ the applicable implementation speci- ⏎ fications of paragraph (c) of this sec- ⏎ tion. Provision of the joint notice to an ⏎ individual by any one of the covered ⏎ entities included in the joint notice ⏎ will sa,16,16,14
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3632,21188,21192,present,,21068,21230,"s
issued by the covered entity and, if ap-
plicable, any written acknowledgments
of receipt of the notice or documenta-
tion of good faith efforts to obtain such
","s ⏎ issued by the covered entity and, if ap- ⏎ plicable, any written acknowledgments ⏎ of receipt of the notice or documenta- ⏎ tion of good faith efforts to obtain such ⏎ ",16,16,15
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,87,505,509,present,,385,629,"on acting on behalf of the public
official:
(A) If the request is made in person,
presentation of an agency identifica-
tion badge, other official credentials,
or other proof of government status;
(B) If the request is in writing, the
request i","on acting on behalf of the public ⏎ official: ⏎ (A) If the request is made in person, ⏎ presentation of an agency identifica- ⏎ tion badge, other official credentials, ⏎ or other proof of government status; ⏎ (B) If the request is in writing, the ⏎ request i",16,16,0
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,457,2676,2680,present,,2556,2800,"nti-
ty, and of the individual’s rights and
the covered entity’s legal duties with
respect to protected health informa-
tion.
(2) Notice requirements for covered enti-
ties creating or maintaining records sub-
ject to 42 U.S.C. 290dd-2. As prov","nti- ⏎ ty, and of the individual’s rights and ⏎ the covered entity’s legal duties with ⏎ respect to protected health informa- ⏎ tion. ⏎ (2) Notice requirements for covered enti- ⏎ ties creating or maintaining records sub- ⏎ ject to 42 U.S.C. 290dd-2. As prov",16,16,1
090ca58ca71f232c7f6f2e1dcd5b0d861a0f00daf89cda2c8904b2b2621a04d2,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,649,3760,3764,present,,3640,3884,"an in-
surance contract with a health insur-
ance issuer or HMO, and that creates
or receives protected health informa-
tion in addition to summary health in-
formation as defined in § 164.504(a) or
information on whether the individual
is part","an in- ⏎ surance contract with a health insur- ⏎ ance issuer or HMO, and that creates ⏎ or receives protected health informa- ⏎ tion in addition to summary health in- ⏎ formation as defined in § 164.504(a) or ⏎ information on whether the individual ⏎ is part",16,16,2
